age,temp,race,capitalgain,capitalloss,hoursperweek,income,sex_1
22,137510,4,0,0,40,0,1
17,32607,4,0,0,20,0,1
47,93208,4,0,0,75,0,0
41,254440,4,0,0,60,0,0
56,186556,4,0,0,50,1,1
64,169871,4,0,0,45,0,1
47,191277,4,0,0,50,1,1
48,167159,4,0,0,40,0,1
31,171871,4,0,0,46,0,0
29,154411,4,0,0,40,0,1
30,129227,4,0,0,40,0,0
32,110331,4,0,1672,60,0,1
57,34269,4,0,653,42,1,1
62,174355,4,0,0,40,0,0
39,680390,4,0,0,24,0,0
43,233130,4,0,0,25,0,1
24,165474,4,0,0,40,0,1
42,257780,4,0,0,15,0,1
53,194259,4,4386,0,40,1,0
26,280093,4,0,0,40,0,1
73,177387,4,0,0,40,0,1
72,28929,4,0,0,24,0,0
55,105304,4,0,0,40,0,1
25,499233,4,0,0,40,0,1
41,180572,4,0,0,50,1,0
24,321435,4,0,0,50,0,1
63,86108,4,0,0,6,0,1
17,198124,4,0,0,20,0,1
35,135162,4,0,0,50,0,1
51,146813,4,0,0,40,1,1
62,291175,4,0,0,48,0,0
55,387569,4,4386,0,40,1,1
43,102895,4,0,0,40,0,1
40,33274,4,0,0,50,0,0
37,86551,4,0,0,45,1,1
39,138192,4,0,0,40,0,1
31,118966,4,0,0,18,0,1
61,99784,4,0,0,40,1,0
26,90980,4,0,0,55,0,0
46,177407,4,0,0,50,0,1
26,96467,4,0,0,40,0,0
48,327886,4,0,0,50,1,1
34,111567,4,0,0,40,0,1
34,166545,4,0,0,40,0,0
59,142182,4,0,0,40,1,1
34,188798,4,0,0,40,0,0
49,38563,4,0,0,56,1,0
18,216284,4,0,0,20,0,0
43,191547,4,0,0,40,0,1
48,285335,4,0,0,50,0,1
28,142712,4,0,0,70,0,1
33,80945,4,0,0,40,0,1
24,309055,4,0,0,15,0,0
21,62339,4,0,0,40,0,1
17,368700,4,0,0,28,0,1
39,176186,4,0,0,50,1,1
29,266855,4,0,0,40,0,1
44,48087,4,0,0,40,1,1
24,121313,4,0,0,50,0,1
71,143437,4,10605,0,40,1,1
51,160724,1,0,2415,40,1,1
55,282753,2,0,0,25,0,1
41,194636,4,0,0,60,1,1
23,153044,2,0,0,7,0,0
38,411797,4,0,0,40,0,0
39,117683,4,0,0,40,1,1
19,376540,4,0,0,30,0,0
49,72393,4,0,0,40,0,0
32,270335,4,0,0,40,1,1
27,96226,4,0,0,70,0,1
38,95336,4,0,0,50,1,1
33,258498,4,0,0,60,0,0
63,149698,4,0,0,15,0,1
23,205865,4,0,0,28,0,1
33,155781,4,0,0,60,0,1
54,406468,2,0,0,40,0,1
29,177119,4,2174,0,45,0,0
48,144397,2,0,0,30,0,0
35,372525,4,0,0,40,0,1
28,164170,1,0,0,40,0,0
37,183800,4,7688,0,50,1,1
42,177307,4,0,0,65,1,1
40,170108,4,0,0,40,0,1
47,341995,4,0,0,55,0,1
22,226508,4,0,0,50,0,0
30,87418,4,0,0,45,1,1
28,109165,4,0,0,40,0,1
63,28856,4,0,0,55,0,1
51,175897,4,0,0,20,0,1
22,99697,4,0,0,40,0,0
27,90270,0,0,0,40,0,1
35,152375,4,0,0,45,0,1
46,171550,4,0,0,38,0,0
37,211154,4,0,0,52,0,1
24,202570,2,0,0,15,0,1
37,168496,4,0,0,10,0,1
53,68898,4,0,0,40,0,1
27,93235,4,0,0,30,0,1
38,278924,4,0,0,44,0,1
53,311020,4,0,0,60,0,1
34,175878,4,0,0,40,0,1
23,543028,2,0,0,40,0,1
39,202027,4,15024,0,45,1,1
43,158926,1,0,0,50,0,0
67,76860,1,0,0,40,1,1
81,136063,4,0,0,30,0,1
21,186648,4,0,0,20,0,1
23,257509,4,0,0,25,0,1
25,98155,4,0,0,40,0,1
42,274198,4,0,0,38,0,0
38,97083,2,0,0,40,0,0
64,29825,4,0,0,5,0,1
32,262153,4,0,0,40,0,1
37,214738,4,0,0,40,0,1
51,138022,4,0,0,60,1,1
22,91842,4,0,0,42,0,0
33,373662,4,0,0,40,0,0
42,162003,4,0,0,55,0,1
19,52114,4,0,0,10,0,0
51,241843,4,0,0,40,0,1
23,375871,4,0,0,40,0,0
37,186934,4,3103,0,44,1,1
37,176900,4,0,0,99,1,1
47,21906,4,0,0,25,0,0
41,132222,4,0,2415,40,1,1
33,143653,4,0,0,30,0,1
31,111567,4,0,0,40,1,1
31,78602,0,0,0,40,0,0
35,465507,2,0,0,40,0,1
38,196373,4,0,0,40,1,1
18,293227,4,0,0,45,0,0
20,241752,4,0,0,40,0,1
54,166398,2,0,0,35,0,0
40,184682,4,0,0,40,0,0
36,108293,4,0,1977,45,1,0
43,250802,4,0,0,35,0,1
44,325159,4,0,0,40,0,1
44,174675,4,0,0,40,1,0
43,227065,4,0,0,43,1,1
51,269080,2,0,0,40,0,0
18,177722,4,0,0,20,0,0
51,133461,4,0,0,40,0,1
41,239683,4,0,0,30,0,1
44,398473,4,0,0,70,1,1
33,298785,4,0,0,40,0,1
33,123424,4,0,0,40,1,1
42,176286,4,0,0,40,1,1
25,150062,4,0,0,45,0,1
32,169240,4,0,0,38,0,0
32,288273,4,0,0,70,0,1
36,526968,4,0,0,40,0,0
28,57066,4,0,0,40,0,1
20,323573,4,0,0,20,0,0
35,368825,4,0,0,60,1,1
55,189721,4,0,0,20,0,1
48,164966,1,0,0,40,1,1
36,94954,4,0,0,20,0,0
34,202046,4,0,0,35,1,1
28,161538,4,0,0,35,0,0
67,105252,4,0,2392,40,1,1
37,200153,4,0,0,40,0,1
44,32185,4,0,0,70,0,1
25,178326,4,0,0,40,0,0
21,255957,4,4101,0,40,0,0
40,188693,4,0,0,35,1,1
78,182977,2,2964,0,40,0,0
34,159929,4,0,0,40,0,1
49,123207,4,0,0,44,0,0
22,284317,4,0,0,40,0,0
23,184699,2,0,0,40,0,0
60,154474,4,0,0,42,0,1
45,318280,4,0,0,40,1,1
63,254907,4,0,0,20,0,0
41,349221,2,0,0,35,0,0
47,335973,4,0,0,40,0,0
44,126701,4,0,0,40,0,1
51,122159,4,3325,0,40,0,0
46,187370,4,0,1504,40,0,1
41,194636,4,0,0,40,0,1
50,124793,4,0,0,30,0,1
47,192835,4,0,0,50,1,1
35,290226,4,0,0,45,0,1
56,112840,4,0,0,55,1,1
45,89325,4,0,0,45,0,1
48,33109,4,0,0,58,1,1
40,82465,4,2580,0,40,0,1
39,329980,4,15024,0,50,1,1
20,148294,4,0,0,40,0,1
50,168212,4,0,1902,65,1,1
38,343642,4,0,0,40,1,0
23,115244,4,0,0,60,0,0
31,162572,4,0,0,16,0,1
58,356067,4,0,0,40,0,1
66,271567,2,0,0,40,0,1
39,180804,4,0,0,40,1,1
54,123011,4,15024,0,52,1,1
26,109186,4,0,0,50,0,1
51,220537,4,0,0,40,0,0
34,124827,4,0,0,40,0,1
50,767403,4,3103,0,40,1,1
42,118494,4,0,0,44,1,1
38,173208,4,0,0,25,0,1
48,107373,4,0,0,40,0,1
33,26973,4,0,0,40,1,0
51,191965,4,0,0,32,0,0
22,122346,4,0,0,40,0,1
19,117201,4,0,0,30,0,1
41,198316,4,0,0,50,0,1
48,123075,4,0,0,35,1,1
42,209370,4,0,0,30,0,0
34,33117,4,0,0,40,0,1
23,129042,2,0,0,40,0,0
56,169133,4,0,0,50,0,1
30,201624,2,0,0,45,0,1
45,368561,4,0,0,55,1,1
48,207848,4,0,0,40,0,0
48,138370,1,0,0,50,0,1
31,93106,4,0,0,40,0,0
20,223515,4,0,1719,20,0,1
27,389713,4,0,0,40,0,1
32,206365,2,0,0,40,0,0
76,431192,4,0,0,2,0,1
19,241616,4,0,2001,40,0,1
66,150726,4,1409,0,1,0,1
37,123785,4,0,0,75,0,1
34,289984,2,0,0,30,0,0
34,164309,4,0,0,8,0,0
90,137018,4,0,0,40,0,0
23,137994,2,0,0,40,0,0
43,341204,4,0,0,40,0,0
44,167005,4,7688,0,60,1,1
24,34446,4,0,0,37,0,0
28,187160,4,0,0,55,0,1
64,196288,4,0,0,20,0,0
23,217961,4,0,0,40,0,1
20,74631,4,0,0,50,0,0
36,156667,4,0,1902,50,1,1
61,125155,4,0,0,40,0,1
53,263925,4,0,0,40,1,1
30,296453,4,7298,0,40,1,1
52,44728,4,0,0,55,1,1
38,193026,4,0,0,40,0,1
32,87643,4,0,0,40,0,1
30,106742,4,0,0,75,0,1
41,302122,4,0,0,40,0,0
49,193960,4,0,1902,40,1,1
45,185385,4,0,0,47,1,1
43,277647,4,0,0,35,0,1
61,128848,4,3471,0,40,0,1
54,377701,4,0,0,32,0,1
34,157886,4,0,0,40,0,0
49,175958,4,0,0,80,1,1
38,223004,4,0,0,40,0,1
35,199352,4,0,1977,80,1,1
36,29984,4,0,0,40,0,1
30,181651,4,0,0,50,0,1
36,117312,4,0,0,60,0,0
22,34029,4,0,0,20,0,0
38,132879,4,0,1902,40,1,1
37,215310,4,0,0,50,1,1
48,55863,4,0,1902,46,1,0
17,220384,4,0,0,15,0,1
19,36012,4,0,0,20,0,1
27,137645,2,0,1590,40,0,0
22,191342,1,0,0,50,0,1
49,31339,4,0,0,40,0,1
43,227910,4,0,0,40,1,0
43,173728,4,0,0,40,0,0
19,167816,4,0,0,35,0,0
58,81642,4,0,0,60,0,1
41,195258,4,0,0,40,1,1
31,232475,4,0,0,40,0,1
30,241259,4,0,0,40,0,1
32,118161,4,0,0,40,0,1
29,201954,4,0,0,35,0,1
42,150533,4,7298,0,52,1,1
38,412296,4,0,0,28,0,1
41,133060,4,0,0,40,1,1
44,120539,4,0,0,50,1,1
31,196025,1,0,0,60,0,1
34,107793,4,0,0,40,0,1
21,163870,4,0,0,40,0,1
22,361280,1,0,0,20,0,1
62,92178,4,0,0,40,0,1
19,80710,4,0,0,40,0,0
29,260729,4,0,1977,25,1,0
43,182254,4,0,0,40,0,0
68,140282,4,0,0,8,0,1
45,149865,4,0,0,60,1,1
39,218184,4,0,1651,40,0,1
41,118619,2,0,0,50,0,1
34,196791,4,0,0,25,1,0
34,167999,4,0,0,33,0,0
31,51259,4,0,0,47,0,1
29,131088,4,0,0,25,0,1
41,118212,4,3103,0,40,1,1
41,293791,4,0,0,55,0,1
35,289430,4,0,0,45,1,1
33,35378,4,0,0,45,1,0
37,60227,4,0,0,38,0,1
69,168139,4,0,0,40,0,0
34,290763,4,0,0,40,0,0
60,226355,4,0,2415,70,1,1
36,51100,4,0,0,40,0,1
41,227644,4,0,0,50,0,1
58,205267,4,0,0,40,1,0
53,288020,1,0,0,40,0,1
29,140863,4,0,0,40,0,1
45,170915,4,4865,0,40,0,0
34,50178,4,0,0,38,0,1
36,112497,4,0,0,40,0,1
48,95244,2,0,0,35,0,0
20,117606,4,0,0,40,0,0
35,89508,4,0,0,50,1,1
63,124244,2,0,0,40,0,1
41,154374,4,0,0,45,0,1
28,294936,4,0,0,45,0,1
30,347132,2,0,0,40,0,0
34,181934,4,0,0,40,0,0
31,316672,4,0,0,40,0,0
37,189382,4,0,0,38,0,0
42,184018,4,0,0,40,0,1
31,184307,4,0,0,50,1,1
46,246212,4,0,0,45,1,1
35,250504,2,0,0,60,1,1
27,138705,4,0,0,53,0,1
41,328447,4,0,0,35,0,1
19,194608,4,0,0,20,0,0
20,230891,4,0,0,45,0,1
59,212448,4,0,0,40,0,0
40,214010,4,0,0,37,0,1
56,200235,4,0,0,60,0,1
33,354573,4,15024,0,44,1,1
30,205733,4,0,0,60,0,0
46,185041,4,0,0,50,0,1
61,84409,4,0,0,35,1,1
50,293196,4,7298,0,40,1,1
25,241626,4,0,0,30,0,1
40,520586,4,0,0,39,0,0
24,35633,4,0,0,40,0,1
51,302847,4,0,0,54,0,1
43,165309,4,0,0,40,0,1
34,117529,4,0,0,54,0,1
46,106092,4,0,0,45,1,1
28,445824,4,0,0,50,1,0
26,227332,1,0,0,40,0,1
20,275691,4,0,0,28,0,1
44,193459,4,3411,0,40,0,1
51,284329,4,0,0,40,0,1
33,114691,4,0,0,60,1,1
54,96062,4,0,0,40,1,1
50,133963,4,0,1977,40,1,0
33,178506,2,0,0,40,0,0
65,350498,4,10605,0,20,1,1
22,131573,4,0,0,8,0,0
88,206291,4,0,0,40,0,1
40,182302,4,0,0,40,0,1
51,241346,4,0,0,43,0,0
50,157043,2,0,0,40,0,0
25,404616,4,0,0,99,1,1
20,411862,4,0,0,30,0,1
47,183013,4,0,0,40,0,1
58,169982,4,0,0,40,1,1
22,188544,4,0,0,30,0,0
50,356619,4,0,0,48,1,1
47,45857,4,0,0,40,0,0
24,289886,1,0,0,45,0,1
50,146015,4,0,0,40,1,1
40,216237,4,0,0,45,1,0
36,416745,4,0,0,40,0,1
32,202952,4,0,0,40,0,1
44,167725,4,0,0,40,0,1
51,165637,4,0,0,40,0,1
59,43280,2,0,0,40,0,0
65,118779,4,0,0,30,0,1
24,191269,4,0,0,65,0,0
27,247507,4,0,0,35,0,1
51,239155,4,0,0,40,0,1
48,182862,4,0,0,40,1,1
39,33886,4,0,0,60,0,1
28,444304,4,0,0,40,0,1
19,187161,4,0,0,25,0,0
49,116892,2,0,0,40,0,0
51,176813,4,0,0,60,0,1
59,151616,4,0,0,55,0,1
18,240747,4,0,0,40,0,0
50,75472,4,4386,0,40,0,1
45,320818,2,0,0,80,1,1
30,235271,4,0,0,50,1,1
37,166497,4,0,0,35,0,1
44,344060,4,0,0,40,1,1
33,221196,2,0,0,40,0,1
61,113544,4,0,0,40,1,1
61,321117,4,0,0,40,0,1
38,79619,4,0,0,42,1,1
22,42004,4,0,0,30,0,1
36,135289,4,0,0,45,0,1
44,320984,4,5178,0,60,1,1
37,203070,4,0,0,62,0,1
31,32406,4,0,0,20,0,0
54,99185,4,15024,0,45,1,1
20,205839,4,0,0,16,0,1
63,150389,4,0,0,40,1,0
48,243631,0,7688,0,40,1,1
33,163003,1,0,0,41,0,0
31,231263,4,4650,0,45,0,1
38,200818,4,0,0,40,1,1
45,247379,4,0,0,40,1,1
48,349151,4,0,0,40,0,1
53,22154,4,0,0,40,0,1
55,176317,4,0,0,40,0,0
38,22245,4,0,0,72,1,1
29,236436,4,0,0,40,0,0
36,354078,4,0,0,60,1,1
42,166813,4,0,0,60,0,1
50,358740,4,0,0,40,0,0
75,208426,4,0,0,35,0,1
46,265266,4,0,1902,40,1,1
52,31838,4,0,0,40,0,0
27,175034,4,0,0,40,0,0
43,413297,4,0,0,45,0,1
31,106347,2,0,0,42,0,0
23,174754,4,0,0,30,0,0
34,441454,4,0,0,24,0,0
41,209344,4,0,0,40,0,0
31,185732,4,0,0,30,0,0
42,65372,4,0,0,40,0,0
35,33975,4,0,0,45,1,1
55,326297,4,0,0,25,0,0
36,194630,4,0,0,40,0,0
65,167414,4,0,0,59,1,1
38,165799,4,0,0,12,0,1
62,192866,4,0,0,20,0,0
54,166459,4,99999,0,60,1,1
49,148995,4,0,0,40,0,1
34,190040,4,0,0,40,0,0
32,209432,4,0,0,40,0,0
51,229465,4,15024,0,50,1,1
48,397466,4,0,0,60,0,1
30,283767,4,0,0,40,0,1
52,202452,4,0,0,43,0,0
28,218555,4,0,1762,40,0,1
29,128604,1,0,0,40,0,1
38,65466,4,0,0,50,0,0
57,141326,4,0,0,50,1,1
43,369468,4,0,0,40,1,1
37,136137,4,0,0,40,0,1
30,236770,4,0,0,40,0,1
53,89534,4,0,0,48,1,1
69,195779,4,0,0,1,0,0
73,29778,4,0,0,37,0,0
22,153516,4,0,0,35,0,1
31,163594,4,0,0,45,0,0
38,189623,4,0,1887,40,1,1
50,343748,4,0,0,35,0,1
37,387430,4,0,0,37,0,1
44,409505,4,0,0,40,0,1
47,200734,2,0,0,45,0,0
27,115831,4,0,0,40,0,1
28,150296,4,0,0,80,0,0
25,323545,2,0,0,40,0,0
20,232577,4,0,0,40,0,0
51,152754,4,0,0,40,1,1
46,129007,4,0,1977,40,1,1
67,171584,4,6514,0,7,1,1
47,386136,4,0,0,35,0,1
42,342865,4,0,0,40,0,1
52,186785,4,0,1876,50,0,1
42,158926,1,0,0,40,1,0
65,36039,4,0,0,40,1,1
21,164019,2,0,0,10,0,1
50,88926,4,5178,0,40,1,0
46,188861,4,0,0,40,0,1
47,370119,4,15024,0,50,1,1
57,182062,4,0,0,40,0,1
37,37238,4,0,0,45,0,1
50,421132,4,0,0,40,0,1
58,178660,4,0,0,40,0,1
63,795830,4,0,0,30,0,0
39,278403,4,0,0,65,0,1
46,279661,2,0,0,35,0,1
36,113397,4,0,0,40,0,1
26,280093,4,0,1628,50,0,1
21,236696,4,0,0,57,0,1
41,265266,4,0,0,40,0,1
44,34935,2,0,0,40,0,1
22,58222,4,0,0,40,0,1
29,301010,2,0,0,60,0,1
29,419721,2,0,0,40,0,0
58,186791,4,0,0,40,1,0
36,180686,4,0,0,50,0,1
30,209103,4,0,0,48,0,1
37,32668,4,0,0,43,1,1
29,256956,4,0,0,40,0,1
26,202203,4,0,0,40,0,0
43,85995,4,0,0,45,0,1
49,125421,4,0,0,40,1,0
45,283037,4,0,0,40,0,1
28,192932,4,0,0,40,0,0
20,244689,4,0,0,25,0,0
51,179646,4,0,0,40,0,0
32,509350,4,0,0,50,1,1
24,96279,4,0,0,40,0,0
35,119098,4,7298,0,40,1,1
35,327120,4,0,0,55,0,1
41,144928,4,0,0,40,1,1
48,55237,4,0,0,45,1,1
61,101265,4,1471,0,35,0,0
20,114874,4,0,0,30,0,1
27,190525,4,0,0,50,1,1
55,121912,4,0,0,24,1,1
39,83893,4,0,0,40,1,1
17,138507,4,0,0,20,0,1
47,256522,4,0,0,40,0,1
52,168381,1,0,0,40,1,0
24,293579,2,0,0,20,0,0
29,285290,2,0,0,40,0,0
25,188488,4,0,0,40,0,1
20,324469,4,0,0,40,0,0
23,275244,2,0,0,35,0,1
57,265099,4,0,0,60,0,1
51,146767,4,0,0,40,1,1
33,40681,4,3674,0,16,0,0
39,174938,4,0,0,40,0,1
40,240124,4,0,0,40,1,1
71,269708,4,2329,0,16,0,0
38,34180,4,0,0,40,0,1
28,225904,4,0,0,40,0,1
57,89392,4,0,0,40,0,0
47,46857,4,0,0,40,0,1
59,105363,4,0,0,40,0,1
26,195105,3,0,0,40,0,1
35,184117,4,0,0,40,0,0
61,134768,4,0,0,50,1,1
17,145886,4,0,0,30,0,0
36,153078,1,0,0,60,1,1
62,225652,4,3411,0,50,0,1
34,467108,4,0,0,50,1,1
32,199765,4,7688,0,50,1,1
42,173938,4,0,0,40,0,0
39,191161,4,0,0,40,0,1
58,132606,2,0,0,40,0,1
61,30073,4,0,1848,60,1,1
40,155190,2,0,0,55,0,1
31,42900,4,0,0,37,0,1
36,191161,4,0,0,50,0,1
23,181820,4,0,0,40,0,1
33,105974,4,0,0,41,0,1
52,146378,4,0,0,40,1,1
22,103440,4,0,0,24,0,0
51,203435,4,0,0,40,0,0
31,168312,4,0,0,40,0,0
49,257764,4,0,0,40,0,0
49,171301,2,0,0,40,0,0
53,225339,2,0,0,40,0,0
52,152234,1,99999,0,40,1,1
20,444554,4,0,0,40,0,1
26,403788,2,0,0,40,0,1
61,190997,4,0,0,6,0,1
43,221550,4,0,0,30,0,0
46,98929,4,0,0,52,0,1
43,169203,4,0,0,35,0,0
41,102332,2,0,0,40,0,0
44,230684,4,0,0,55,0,1
54,449257,4,0,0,40,0,1
65,198766,4,20051,0,40,1,1
32,97429,4,0,0,40,0,0
25,208999,4,0,0,40,0,1
23,37072,4,0,0,50,0,1
25,163101,4,0,0,45,0,1
19,119075,4,0,0,50,0,1
37,137314,4,0,0,60,0,1
45,127303,4,0,0,45,0,1
37,349116,2,0,0,44,0,1
40,266324,4,0,1564,70,1,1
19,194095,4,0,0,40,0,1
17,46496,4,0,0,5,0,1
27,29904,4,0,0,40,0,0
40,289403,2,0,1887,40,1,1
59,226922,4,0,1762,30,0,0
19,234151,2,0,0,40,0,0
43,238287,2,0,0,40,0,1
42,230624,4,0,0,40,1,1
54,398212,2,5013,0,40,0,1
54,114758,4,0,0,50,0,1
51,246519,4,2105,0,45,0,1
50,137815,4,0,0,60,1,1
40,260696,4,0,0,40,0,0
55,325007,4,0,0,25,0,1
50,113176,4,0,0,40,0,0
31,66815,4,0,0,50,0,1
42,51795,2,0,0,32,0,0
24,241523,4,0,0,45,1,1
30,30226,4,0,0,40,0,1
39,352628,4,0,0,50,1,0
37,143912,4,0,0,50,0,1
33,130021,4,0,0,40,0,1
48,329778,4,0,0,40,0,0
43,196945,1,0,0,78,0,1
39,24342,4,0,0,40,1,1
53,34368,4,0,0,45,1,1
52,173839,4,0,0,60,0,1
28,73211,1,0,0,20,0,1
32,86723,4,0,0,52,0,1
31,179186,2,0,0,90,1,1
31,127610,4,0,0,40,1,0
47,115070,4,0,0,40,0,0
19,172582,4,0,0,50,0,1
40,256202,2,0,0,40,0,1
40,202872,4,0,0,45,0,0
41,184102,4,0,0,40,0,1
53,130703,2,0,0,40,0,1
46,134727,0,0,0,43,0,1
45,36228,4,4386,0,35,1,1
39,297847,2,3411,0,34,0,0
19,213644,4,0,0,40,0,1
57,173796,4,0,1887,40,1,1
49,147322,4,0,0,40,0,0
59,296253,4,0,0,40,0,0
32,180871,4,0,0,50,1,1
18,169882,4,594,0,15,0,0
35,211115,2,0,0,40,0,1
58,183870,4,0,0,40,0,0
28,441620,4,0,0,43,0,1
36,218542,4,0,0,40,1,0
41,141327,4,0,0,35,0,0
47,67716,4,0,0,40,1,1
50,175339,4,0,1672,60,0,1
61,347089,4,0,0,16,0,1
36,336595,4,0,0,50,1,1
38,27997,4,0,0,40,0,1
56,145574,4,0,1902,60,1,1
50,30447,4,0,0,45,0,1
45,256866,4,5013,0,40,0,1
44,120837,4,0,0,66,0,1
51,185283,4,0,0,45,1,1
44,229466,4,0,0,50,1,1
25,298225,4,0,0,50,0,1
60,185749,2,0,0,40,0,1
17,333100,4,1055,0,30,0,1
49,125892,4,0,0,50,1,1
46,563883,2,0,0,60,1,1
56,311249,2,0,0,38,0,0
25,221757,4,3325,0,45,0,1
22,310152,4,0,0,40,0,1
76,211453,2,0,0,2,0,0
41,94113,4,0,0,60,1,1
48,192945,4,7688,0,40,1,1
46,161508,2,0,0,40,0,1
30,177675,4,0,0,40,1,1
39,51100,4,0,0,40,1,1
40,100584,0,0,0,40,0,1
70,163003,2,0,0,40,0,1
35,67728,4,0,2051,45,0,1
49,101320,4,0,0,75,0,0
24,42706,4,0,0,60,0,1
40,228535,4,7298,0,36,1,1
61,120939,4,0,0,5,1,1
25,98283,1,0,0,40,0,1
28,216481,4,0,0,40,0,0
69,208869,4,0,0,11,0,1
22,207940,4,0,0,36,0,0
47,34248,4,0,0,38,0,1
38,83727,4,0,0,48,0,0
26,183077,4,0,0,40,0,0
17,197850,1,0,0,24,0,0
33,235271,4,0,0,35,0,1
43,35236,4,0,0,40,0,1
58,255822,4,0,0,40,1,1
53,263925,4,99999,0,40,1,1
26,256263,4,0,0,25,0,1
43,293535,2,0,0,40,1,1
31,209448,4,2105,0,40,0,1
30,57651,4,0,2001,42,0,1
25,174592,4,0,0,25,0,0
57,278763,4,0,0,40,0,0
37,175232,4,0,0,60,1,1
32,402812,4,0,0,48,0,1
26,101150,4,0,0,41,0,0
45,103538,4,0,0,40,1,1
53,156877,4,15024,0,35,1,1
27,23940,0,0,0,40,0,1
28,210295,4,0,0,50,1,1
32,80058,4,0,0,43,1,1
35,187119,4,0,1980,65,0,0
36,105021,4,0,0,55,1,1
19,225775,4,0,0,40,0,1
37,395831,4,0,0,80,1,1
49,50282,4,3325,0,45,0,1
20,32732,4,0,0,45,0,1
64,179436,4,15024,0,55,1,1
60,290593,4,0,0,40,0,1
32,123253,4,0,0,42,0,1
58,48433,4,0,0,40,0,1
42,245317,4,0,0,50,0,1
20,431745,2,0,0,14,0,0
42,436006,2,0,0,40,0,1
25,224943,2,0,0,40,0,1
30,167990,4,15024,0,65,1,1
37,217054,4,0,0,35,1,1
66,298834,4,0,0,50,0,1
59,125000,4,0,0,40,1,1
44,123983,1,0,0,40,0,1
46,155489,4,0,0,58,1,1
59,284834,4,2885,0,30,0,0
25,212495,4,0,1340,40,0,1
17,32124,2,0,0,9,0,1
47,246891,4,0,0,40,0,1
47,141483,4,0,0,40,0,0
30,31985,4,0,0,40,0,0
20,170800,4,0,0,40,0,0
26,166295,4,0,2339,55,0,1
20,231286,2,0,0,15,0,1
33,159322,4,0,0,40,0,1
48,176026,4,0,0,40,0,1
52,118025,4,99999,0,50,1,1
37,26898,4,0,0,12,0,0
47,232628,2,0,0,40,0,1
40,85995,4,0,0,40,1,1
48,125421,4,0,0,40,1,0
49,245305,2,0,0,42,1,1
50,73493,4,0,0,40,0,0
30,197058,4,0,0,40,0,0
34,122116,4,0,0,40,0,1
43,75742,4,0,0,40,0,1
22,214731,4,0,0,40,0,0
35,265954,2,0,0,40,0,1
26,197156,4,0,0,30,0,0
62,162245,4,0,1628,70,0,1
39,203070,4,0,0,40,0,1
59,165695,4,0,0,40,0,1
69,473040,4,0,0,40,0,1
27,168107,4,0,0,40,0,1
17,163494,4,0,0,30,0,1
38,180342,4,0,0,40,0,1
41,122381,4,0,1887,50,1,1
27,148069,4,0,0,40,0,0
23,200973,4,0,0,40,0,0
17,130806,4,0,0,24,0,1
56,117148,4,0,0,40,0,0
24,213977,4,0,0,40,0,0
62,134768,4,7688,0,40,1,1
44,139338,2,0,0,40,0,1
23,315877,4,0,0,30,0,1
41,195124,4,0,0,50,0,1
25,352057,4,0,0,65,0,1
21,236684,2,0,0,8,0,0
18,208447,4,0,0,6,0,1
45,149640,4,0,0,40,0,1
75,111177,4,25124,0,16,1,0
51,154342,4,0,0,40,0,1
42,141459,2,0,0,40,0,0
47,111797,2,0,0,35,0,0
29,111900,4,0,0,40,0,1
33,78707,2,0,0,40,0,1
43,160574,4,0,0,40,0,1
20,174714,4,0,0,16,0,1
19,62534,2,0,0,40,0,0
44,216907,4,0,1848,40,1,1
24,198148,4,0,0,30,0,1
19,124265,4,0,0,40,0,1
49,261059,4,2176,0,40,0,1
52,208137,4,0,0,40,0,1
38,257250,4,0,0,52,0,1
24,147253,4,0,0,50,0,1
32,244268,4,0,0,50,0,1
72,213255,4,0,0,8,0,0
26,266912,4,0,0,50,1,1
31,169104,1,0,0,40,0,1
29,200511,4,0,0,50,0,1
39,128715,4,10520,0,40,1,1
48,65535,4,0,0,50,0,1
40,103395,4,0,0,45,1,1
51,71046,4,0,0,45,0,1
28,125442,4,0,0,40,0,1
22,169188,4,0,0,20,0,0
23,121471,4,0,0,40,0,0
65,207281,4,0,0,16,0,1
26,46097,4,0,0,40,0,1
20,206671,4,1055,0,50,0,1
55,98361,4,15024,0,50,1,1
38,322143,4,0,0,10,0,1
33,149184,4,0,0,60,1,1
33,119829,4,0,0,60,0,0
37,910398,2,0,0,40,0,0
19,176570,4,0,0,60,0,1
24,216129,4,0,0,50,0,1
30,27207,4,0,0,45,0,1
57,68830,4,0,0,50,0,0
22,178818,4,0,0,20,0,0
57,236944,2,0,0,40,1,1
46,273771,4,0,0,40,0,1
67,318533,4,0,0,35,0,1
35,451940,2,0,0,40,0,0
47,102318,4,0,0,40,0,1
39,379350,4,0,0,40,0,1
50,21095,1,0,0,40,0,1
58,211547,4,0,0,52,0,0
36,85272,4,0,0,30,1,0
45,46406,4,0,0,36,1,1
54,53833,4,0,0,40,1,1
26,161007,4,0,0,30,0,1
60,53707,4,0,0,40,1,1
46,370119,4,99999,0,60,1,1
26,310907,4,0,0,35,0,0
32,375833,4,0,0,40,0,1
38,107513,4,0,0,40,0,1
48,58683,4,0,0,70,1,1
44,179557,4,0,1977,45,1,1
37,70240,1,0,0,40,0,0
44,147206,4,0,0,40,0,1
31,175548,3,0,0,35,0,0
61,163174,4,0,0,35,1,1
51,126010,4,0,0,40,0,1
52,147876,4,15024,0,60,1,0
